id sender,id receiver,name sender,name receiver,wire value,country sender,country receiver,trxn_id
EXTERNAL101945,CUST54728028,NICHOLAS ADAMS,NATASHA CLARK,36770.0,US,CA,WEGD57976116
CUST93565348,EXTERNAL370510,CONSTANCE PROULX,JESSICA RAMOS,4935.0,CA,US,LHUX14232548
CUST72387438,EXTERNAL789949,CHRISTOPHER SANCHEZ,LISA GRAHAM,3805.0,CA,CA,PCRX93812654
CUST36843064,CUST61138271,ERIC GONZALEZ,JULIE-CÉLINA CHABOT,6827.0,CA,CA,WCKI74269199
EXTERNAL649713,CUST45611717,JODY WILSON,KELSEY RAMSEY,6607.5,CA,CA,UXZP49675196
CUST61751038,CUST45246971,ERIC MANN,ROBERT ORTIZ,1670.0,CA,CA,YSKB69515348
EXTERNAL224360,CUST47819491,UL'JAN BOGDANOVICH EFIMOV,DANIEL JIMENEZ,1145.0,RU,CA,BYAA60197066
CUST98786318,CUST69187347,COLETTE RIOUX,DR. MONICA MCDONALD,1046.0,CA,CA,WBZI89726691
EXTERNAL252130,CUST42106402,ZHAO KAI,VÉRONIQUE FRÉCHETTE,11835.0,CN,CA,BWWX30435577
EXTERNAL994003,CUST10482801,HIMMAT SEM,ALEX VAILLANCOURT-LEMIRE,9772.0,CA,CA,KTYB51955045
CUST61979691,CUST11929850,MARTIN-GILBERT VILLENEUVE,NICHOLAS HORN,1395.0,CA,CA,ISRE31130436
EXTERNAL848572,CUST54627827,MICHAEL WRIGHT,JUSTIN FLETCHER,3938.5,CA,CA,UZZW67806083
CUST23090029,EXTERNAL816161,SANA BRAHMBHATT,ROSWITA WEINHOLD,660.0,CA,GE,AJKY69627389
EXTERNAL345601,CUST49181557,LI MEI,BELINDA WRIGHT,21398.0,CN,CA,JOIO53241662
CUST16668113,CUST51120902,RUSAKOV FLORENTIN DOROFEEVICH,JULIE MORISSETTE,3776.0,CA,CA,DYYP36898074
CUST66231336,CUST57716396,SIMONE GOULET,SPENCER SCHMIDT,2554.0,CA,CA,KPWO88504208
CUST66572123,CUST34271916,DR.OJAS ACHARYA,EDWARD SPENCER,8167.0,CA,CA,YLLK83484882
CUST60014122,EXTERNAL545368,JOSEPH PARÉ,JOSÉPHINE GOULET,1044.0,CA,CA,ITLB54157346
EXTERNAL189441,CUST49534976,PAUL ST-ONGE,IND.JOSEPH CLARK,9870.0,CA,CA,OKFG18405300
CUST84651892,CUST59219397,RANIA BOASE,DR.JOSEPH GRIFFIN,3596.0,CA,CA,GKSZ22691143
EXTERNAL397566,CUST44159195,XU JIAN HUA,GINA ROMERO MD,2260.0,CA,CA,RWZB83757710
CUST24614389,CUST96444638,BÉATRICE GAUDREAULT,KELSEY WARREN,4540.0,CA,CA,BOOA48584921
CUST91350358,CUST33446978,DR.JAMES FOSTER,ANTHONY MOON,3825.0,CA,CA,TOUH56314511
EXTERNAL493359,CUST78945266,NIRVI KOTA,DR.HUGUES BOILY,19953.0,IN,CA,BHJB81149891
CUST56503660,EXTERNAL460648,CHRISTINE WILLIAMS,ANDRÉE ROBERT,1626.0,CA,CA,ACWA15764228
EXTERNAL628370,CUST74232124,ROBERT OWEN,DR.MELINDA BURNS,2050.0,CA,CA,DURE70397125
CUST62637980,CUST15135574,MATHILDE LAROCQUE,FAIYAZ BAHL,3810.5,CA,CA,RGJL98650410
EXTERNAL935826,CUST45671265,SHAROV AMVROSIJ BOGDANOVICH,HÉLÈNE LAROSE,1038.0,RU,CA,YVOF39477956
EXTERNAL882066,CUST10964040,BRITTANY FRANCIS,JUDITH SCHULTZ,2681.5,CA,CA,SCXY23097847
CUST93430300,EXTERNAL131331,KENNETH KEMP,ANNE LAFONTAINE,10050.0,CA,CA,HFJB78504667
CUST67075037,CUST81619342,DONNA CARTER,CHELSEY JONES,1258.5,CA,CA,ELPP95893261
EXTERNAL523429,CUST74497455,DANIELLE STEPHENS,DR. ERIC SALCIDO,2396.0,CA,CA,TLQY31844555
EXTERNAL455048,CUST37228203,MICHAEL GRIMES,GILLES SOUCY-FERLAND,3723.5,US,CA,UFIM78748568
CUST80905523,CUST85942018,ANDRÉE BEAUDRY,DANIELLE LOPEZ,14360.0,CA,CA,TAQC46465970
EXTERNAL359793,CUST62795364,STEPHANIE HUGHES,COURTNEY BAKER,1178.0,CA,CA,EPAO37768827
EXTERNAL685169,CUST93200414,DR.AMANDA BAKER,ADAM HANEY,7680.0,CA,CA,TOZM90198382
CUST10796977,CUST96562388,DR.MR. MANUEL VASQUEZ MD,JACOB BOLTON,1820.0,CA,CA,YIUB15352704
CUST98551082,CUST19935690,WILLIAM ROWE,JULIE MUNOZ,1856.0,CA,CA,HNUG97874138
EXTERNAL216247,CUST38527363,MR. JOSEPH CABRERA DVM,CHARLES RAMIREZ,30072.0,CA,CA,PPXJ56017375
CUST36204366,EXTERNAL667330,RYAN PETERSON,CHRISTOPHER GONZALEZ,2124.5,CA,US,PHGR28492947
CUST87367646,EXTERNAL499152,JASON CARRILLO,JAMES BENTLEY,1337.0,CA,CA,KIGM39611066
CUST72240032,CUST30670738,ASHLEY CHANG,CHRISTIE NELSON,6333.5,CA,CA,JVCY67109536
EXTERNAL620939,CUST89007462,ÉMILE VÉZINA-LABRECQUE,JEREMY LEE,4080.5,CA,CA,TKBD78405535
EXTERNAL199173,CUST24237323,KENDRA RUSSELL,RITA BROWN,6685.0,CA,CA,HXYC45502916
CUST16806027,EXTERNAL946287,JOSHUA PATRICK,JEAN GUZMAN,2427.0,CA,US,SXYN66201473
EXTERNAL764414,CUST75101185,BROOKE DUNCAN,GABRIEL BENTLEY,1090.0,CA,CA,HPUF66477812
CUST20834846,EXTERNAL649966,ZACHARY HALL,KRISTIN HARPER,596.0,CA,US,ZVOV86743588
EXTERNAL691130,CUST81192433,SEMEN GAVRILOVICH GULJAEV,ADAM GARCIA,6440.0,RU,CA,RZLV21211773
EXTERNAL908718,CUST83598896,TUSHAR BHATIA,CARRIE BOYD,5920.0,IN,CA,AJDG68819410
EXTERNAL833969,CUST54199500,JOHN HARRISON,MATTHEW BECKER,2045.0,CA,CA,DDXR73126957
CUST53919156,EXTERNAL777831,DR.JAMES SNYDER,SAMUEL THOMAS,21937.0,CA,US,FTIJ13352556
EXTERNAL311013,CUST37881560,NICHOLAS STANLEY,DONALD FOLEY,2762.5,CA,CA,FMQG12388396
CUST13845958,EXTERNAL501567,DR.BERTRAND-BENJAMIN SIROIS,JOSHUA AUSTIN,3787.5,CA,AU,AYSY31405073
EXTERNAL154798,CUST89107349,VLASOVA ANNA RUBENOVNA,AMANDA MEJIA,3790.0,RU,CA,WPFA65736809
CUST43070430,EXTERNAL540009,JEAN PRÉVOST,QIN TING,1210.0,CA,CA,HIVA70279491
CUST73820131,CUST37085450,MANUEL CALLAHAN,CRYSTAL PRICE,25570.0,CA,CA,ICHP93212716
CUST23356513,CUST46349652,ROBERT HANSEN,SAMUEL BAKER,3670.0,CA,CA,ZNNU53917654
EXTERNAL791219,CUST60092491,VIRGINIE MARCHAND,ADAM BROWN,10199.0,CA,CA,KSEU54421748
EXTERNAL126200,CUST32063991,LAURA MARTIN,MICHAEL THOMAS,14371.5,US,CA,YXIF30688572
CUST25506434,CUST39991616,GARY OCONNELL,MATTHEW THORNTON,1220.0,CA,CA,PXNO81613759
EXTERNAL581505,CUST94709134,DR RACHAEL HILL,ÉDITH MOREAU-DUVAL,11295.5,SA,CA,ERJX42241747
CUST53715440,CUST25951912,JOSÉ LUIS ROBLES OLMOS,MISTY TURNER,1655.0,CA,CA,IZDH61248950
EXTERNAL924088,CUST59293109,ROBERT HUGHES,FEVRONIJA ZAHAROVNA LARIONOVA,12221.5,CA,CA,YITM69310303
CUST39062401,CUST39536568,DANIEL LANE,SHARON WILCOX,25925.5,CA,CA,WUMF38581473
EXTERNAL156399,CUST26608912,GILBERT THIBODEAU,AARON BOWERS,1330.0,CA,CA,OQMX57929327
EXTERNAL729421,CUST35892118,JESUS MCBRIDE,NATHALIE TURGEON,2168.5,AU,CA,ZTBR79620083
CUST93127020,CUST61095162,DR. WILLIAM DAY,CINDY SMITH,4994.0,CA,CA,ZNZQ45729684
CUST85451792,CUST65500570,CHRISTOPHER WILKINSON,MARK BUTLER,5285.0,CA,CA,OQND22345086
EXTERNAL976913,CUST36167126,TRACY LEON,DAVID HARDY,1963.0,US,CA,MAFF15621747
CUST23890434,CUST36765486,RANBIR BARAL,VANESSA CHOUINARD,1000.0,CA,CA,TVPF19179784
CUST77298782,CUST10985916,TONYA GARCIA,SAMANTHA BAUER,1042.0,CA,CA,XHXC93261516
CUST45600776,EXTERNAL467218,JAIME MOORE,DONALD REYNOLDS,8491.0,CA,CA,EDYF10620626
CUST78005079,EXTERNAL125956,TRISTAN WELCH,SUSAN FLORES,1000.0,CA,US,KKSQ19760979
EXTERNAL150687,CUST43659183,EMILY MOORE,LAURA GONZALES,1217.5,US,CA,RYMA14735931
CUST20552778,EXTERNAL278964,AMY KAISER,ING. ADOLFINE LANGERN,4730.5,CA,GE,WETT30466045
EXTERNAL467415,CUST36738507,JASON JONES,RIAAN SETHI,1980.0,CA,CA,QCME95038438
CUST59324214,EXTERNAL295370,CATHERINE MOREAU,RACHAEL GODFREY,7361.5,CA,UK,FBZL86445210
CUST39633934,EXTERNAL338655,ALAIN GUILLEMETTE,ZACHARY ROBINSON,4552.0,CA,CA,QLDP27477292
EXTERNAL135169,CUST32650563,EHSAAN AURORA,LUCAS ÉMOND,15839.0,CA,CA,WWQC67714834
CUST95846379,CUST33685525,CYNTHIA STUART,TERRY BRYANT,3491.5,CA,CA,APNU14379566
EXTERNAL424443,CUST26950259,PATRICIA LARIVIÈRE,ISAIAH JOHNSON,3729.0,CA,CA,DSNH27306095
EXTERNAL319661,CUST94101766,DR. ALEKSANDR HEYDRICH MBA.,SHAWN REYES,5917.5,GE,CA,GXAV58386674
CUST85818259,EXTERNAL297483,EMMANUEL BOUCHER,ROBERT GONZALEZ,2019.0,CA,AU,TIBV91336084
CUST34485329,CUST51550074,JESSICA WANG,ANDREW NGUYEN,17408.0,CA,CA,OCCQ21653427
EXTERNAL262559,CUST87779877,EDWARD HOOVER,DR.FERNANDO FLORENCIA BADILLO,1475.0,CA,CA,KWRY64268295
EXTERNAL974008,CUST78106639,ISAAC EVERETT,NATALIE MARTINEZ,1710.0,CA,CA,HNAD98089868
CUST73251286,CUST96201122,DAVID NGUYEN,VANESSA FONTAINE,1743.5,CA,CA,KTSC85266872
EXTERNAL454931,CUST95677003,SHAAN TELLA,IND.KARINE MICHAUD,3168.5,IN,CA,CKVC12253202
CUST62338429,EXTERNAL112756,DR.MARIE RIOUX,ALIA GARG,4834.0,CA,IN,AEPK54018634
EXTERNAL746816,CUST59204010,DEAN MORRISON,ASHLEY BROOKS,6678.0,CA,CA,TMIC80868198
CUST82167919,CUST61012596,CLAYTON THOMPSON,CHEN LING,1210.0,CA,CA,MORI98409018
CUST76297329,CUST12995733,DR.JOSHUA BURGESS,NOËL SAVARD,1900.0,CA,CA,VSFA47455900
CUST13846529,CUST47750064,KAYLA PARRISH,JEREMIAH LAWRENCE,2392.0,CA,CA,PNXK22749701
EXTERNAL587869,CUST81648666,WILLIAM DUMAS,MEGAN THOMAS,10508.0,CA,CA,GTIN45933217
CUST22549052,CUST43794713,LUC CHABOT,INDRAJIT DARA,4842.0,CA,CA,WGGW37866529
EXTERNAL622594,CUST86573688,NICOLE ODONNELL,CLAUDE BOUDREAU,1281.5,CA,CA,JSAE97119535
CUST12916827,CUST61685204,EMILY MARSHALL,KRISTEN LARSEN,1364.5,CA,CA,PRBF27645685
CUST24016746,EXTERNAL269431,DR.MARK LEE,ZHENG YAN,6090.0,CA,CA,ANLX64374061
EXTERNAL772085,CUST53629080,JIMMY SPENCER,ALEXANDER PETERS,7200.0,US,CA,SQSY80682748
EXTERNAL900041,CUST28497199,CONNIE BELL,YAN WEI,10861.0,US,CA,PCJZ83343014
CUST19404977,CUST25413146,ÉDOUARD BLOUIN,LAUREN ALVARADO,1310.0,CA,CA,EAJM55591575
CUST61121071,CUST68033163,VALERIE LYNCH,WILLIAM GODIN-ROUSSEAU,1022.0,CA,CA,ISTQ44181603
EXTERNAL991384,CUST70834585,LI GUI XIANG,WILLIAM MARSHALL,1161.0,CA,CA,ETQA25573080
EXTERNAL668739,CUST15537543,ASHLEY REYNOLDS MD,ASHLEY WALSH,5600.0,CA,CA,ZRJG75542846
EXTERNAL601914,CUST58419127,CAMERON LOPEZ,JAYANT GABA,3425.0,AU,CA,LIAE79556428
EXTERNAL898268,CUST10482801,LISA RODRIGUEZ,ALEX VAILLANCOURT-LEMIRE,12006.0,CA,CA,JSBG14524243
CUST94418443,CUST17148894,DR.RACHAEL JACKSON,KYLE STEWART,5654.0,CA,CA,QNEM66635645
EXTERNAL232779,CUST75219555,CRYSTAL WEST,CURTIS BOYER,2835.5,CA,CA,IMVN56760157
EXTERNAL674643,CUST11485490,ANTHONY NELSON,JOSÉ LUIS ROLÓN FLÓREZ,4011.0,US,CA,AUUX27367615
EXTERNAL219656,CUST76184225,DOUGLAS PIERCE,MICHAEL JENKINS,2990.0,AU,CA,CKKI50540757
EXTERNAL590271,CUST91855938,DR.ELIZABETH CASEY,FRANK SMITH,1124.0,CA,CA,NVXP56838995
CUST36965332,EXTERNAL734569,IND.KATIE WRIGHT,BRIANNA JIMENEZ,3512.0,CA,US,DQNG24127525
CUST97327012,CUST91317205,LAURA ROWLAND,DEANNA SHAW,2130.0,CA,CA,UXGE62470259
CUST18130124,EXTERNAL284828,ÉLÉONORE MARCOUX,JOHN ANDERSON,1930.0,CA,CA,HUHK81059477
CUST22720865,EXTERNAL858672,SHARON LARA,DENG NAN,1166.0,CA,CA,AMWJ11674628
CUST26483912,CUST36139325,ALICIA PITTMAN,MASON THOMAS,3266.0,CA,CA,JAFM60077496
CUST31480759,CUST56556056,GARY JOHNSON,ADAM LEE,1631.0,CA,CA,XFIU43003715
CUST42392682,CUST22462561,DANIEL JACKSON,SOPHIA VASQUEZ,3063.0,CA,CA,EASE98844386
CUST86055448,EXTERNAL173955,DR.PAULA HERNANDEZ,DEVANSH MASTER,7240.0,CA,CA,AKTO88714711
CUST19146810,EXTERNAL453519,JEAN JONES,PHILIPPE BRISSON,3076.0,CA,CA,BBSN58551225
EXTERNAL381313,CUST12539374,KIM HOWELL,CRYSTAL BECK,1708.5,AU,CA,ZXVY72711782
CUST89431275,EXTERNAL873793,JAY WARE,ALEXANDRE BEAUDOIN,3046.0,CA,CA,TBTZ61000350
CUST64077915,CUST90660244,JEFFERY EDWARDS,JOSHUA CARPENTER,8990.0,CA,CA,WNFH51987900
CUST98760547,CUST94726425,SANDRA WHITE,VICTOR RODRIGUE,1224.0,CA,CA,SDID25967194
CUST45212971,EXTERNAL766259,CHRISTINE LAPLANTE,MONICA ROBINSON,4950.0,CA,CA,PCOJ96228437
CUST92220246,CUST74223007,LATOYA WILSON,JAMES BURKE,1340.0,CA,CA,ZRYP50205773
EXTERNAL615124,CUST16991318,DR.HEATHER MYERS,DR.MANUEL NEAL,1396.5,CA,CA,RVKF47148382
CUST98038138,CUST54461555,DR.ALBERT PRICE,DR.RONG JIAN,3575.0,CA,CA,BLII17663860
CUST60164987,EXTERNAL689715,MOLLY LEWIS,SOPHIE POULIOT,1682.0,CA,CA,WZBN36414517
CUST53058245,EXTERNAL721546,ANGELA MASON,DAVID FLORES,5253.5,CA,CA,AVTE64756073
EXTERNAL429782,CUST85395971,WILLIAM LACASSE,MICHAEL ROBERTS,1372.0,CA,CA,GQQE36298178
EXTERNAL990746,CUST44101388,ZHENG WEI,DEBORAH RITTER,2785.0,CN,CA,YBMJ49373979
CUST20904531,EXTERNAL187074,DR.FIDEL ALEJANDRO ARMENDÁRIZ,CESAR MILLER,1875.0,CA,US,MROQ52528706
CUST70774521,CUST71095951,DUSTIN FRYE,MICHAEL FISCHER,13990.0,CA,CA,EZMS86788213
EXTERNAL958730,CUST52699754,MICHAEL CARROLL,MARY FITZGERALD,1385.5,CA,CA,FFUU35736618
EXTERNAL291488,CUST75006416,MONICA DALTON,DR.JOEL WILCOX,1187.0,AU,CA,SVGP74422872
CUST72191337,EXTERNAL834702,ÉTIENNE ASSELIN,LI XU,1138.5,CA,CA,HGIW10589767
EXTERNAL744834,CUST47789124,LAURA HEATH,HUNAR BHASIN,5198.0,CA,CA,LAGV20297195
EXTERNAL907939,CUST32417932,LAGAN DESAI,ADIRA DEWAN,2000.0,CA,CA,BHPU96277994
CUST54636905,CUST80780806,DR.KLAVDIJA VALERIEVNA TETERINA,RICHARD RIVARD-GOSSELIN,18047.0,CA,CA,BGHO42658071
EXTERNAL405410,CUST32842453,LYDIA DAUGHERTY,TROY MCKINNEY,3347.0,CA,CA,ZLMP45488111
EXTERNAL167019,CUST61711697,ANIRUDDH GOLLA,BRANDON SKINNER,8681.0,IN,CA,NDDM91473603
CUST57306957,EXTERNAL838089,CLAYTON WILLIAMS,KRISTIN CASTILLO,18635.0,CA,AU,JKEX83881528
CUST53213292,EXTERNAL378173,JACOB GUZMAN,JOHNNY BREWER,12545.0,CA,AU,JKFF23349462
CUST49606063,EXTERNAL770626,JENNIFER PITTMAN,KIAAN BHAKTA,10868.0,CA,IN,HITY83580641
CUST71224864,CUST50383875,JOSHUA GREEN,MARK REYES,1269.0,CA,CA,OIHV38506393
CUST20948074,EXTERNAL986145,ANNA SANCHEZ,LIC. ALBERTO GODÍNEZ,3733.0,CA,MX,SMKS34938403
CUST89862311,CUST87892089,KENDRA LAMBERT,JULIE DAVIS,32630.0,CA,CA,GDHN68298799
CUST37884490,CUST15503361,MARK BENNETT,MADELINE VILLARREAL,3502.0,CA,CA,VHGC75340335
CUST54300232,EXTERNAL842799,DR.KAREN JONES,WAYNE ROBERSON,5038.5,CA,AU,XUEG56788693
CUST75583481,CUST80208419,DAVID NELSON,TANG DONG MEI,2653.5,CA,CA,SXJB77083662
EXTERNAL507655,CUST33448786,DREW JENKINS,DONNA HICKS,6465.0,CA,CA,BTLB64423909
CUST61589481,CUST25082670,MICHAEL PETERSON,XIAO XUE,1150.0,CA,CA,GVHV14423065
CUST53986890,CUST56601526,NATHAN-XAVIER GRAVEL,DR.ELIZABETH HERNANDEZ,1828.0,CA,CA,MUTM84162276
EXTERNAL340642,CUST55365429,CÉLINE MORIN,JENNIFER GRANT DDS,2743.0,CA,CA,PCMJ52387485
CUST16130660,CUST45096477,JAMES MARTINEZ,BRITTNEY SULLIVAN,1166.0,CA,CA,LGHR87159633
EXTERNAL121697,CUST44661445,AARON SIMMONS,JOEL SIMPSON,1072.0,CA,CA,EYTP10745600
EXTERNAL679492,CUST94922317,DAVID MILLS,JORDAN MCDONALD,4226.5,CA,CA,YSBK77690881
EXTERNAL618598,CUST68992708,MYRA AHLUWALIA,KEVIN MCINTYRE,9790.0,IN,CA,QNYE80835294
CUST25079734,EXTERNAL367474,CHRISTOPHER ROBERTS,OU LEI,14409.0,CA,CN,KBTQ50238977
CUST67891129,CUST35974512,ETHAN MORRISON,RYAN JAMES PHD,1184.0,CA,CA,LAUS57248606
CUST19758945,CUST52118559,ROBERT MITCHELL,ANABEL MERCEDES RICO ROSAS,2888.0,CA,CA,RRSS76473428
EXTERNAL837938,CUST75286779,ZHAO CHENG,BRANDON REID,3077.0,CA,CA,HQEY68070523
EXTERNAL826799,CUST79147790,DANIELLE FARRELL,ERIKA PEREZ,7032.0,CA,CA,AKUT59637973
CUST78631098,CUST42554607,TRISHA DHAWAN,LORI WALLS MD,8310.0,CA,CA,OEID56737595
CUST65215145,CUST85251436,RHONDA ANDERSON,NATHAN JENSEN,1894.0,CA,CA,PIPD44709997
CUST58057814,EXTERNAL272970,GERALD AVILA,ZHENG SHU LAN,1723.5,CA,CA,HNSW51965067
CUST47009060,CUST80975351,SYLVIE BLANCHETTE,DIANE BISSON-TESSIER,1307.0,CA,CA,VVZH89507067
CUST31589434,EXTERNAL820711,TAYLOR PERRY,ZUEV INNOKENTIJ DMITRIEVICH,4240.5,CA,RU,KBUH91442837
EXTERNAL653831,CUST41917899,CHARLENE GRAHAM,DENISE LE,11220.5,AU,CA,HQUL97669052
EXTERNAL771045,CUST72931468,ANAÏS BOIVIN-FORTIER,DR.RODNEY KHAN,1314.0,CA,CA,PXUW96042498
EXTERNAL936335,CUST59785618,AUGUSTO VIGIL,DR.LYNN LOPEZ,1500.0,CA,CA,TCTS31768003
EXTERNAL362344,CUST71716176,HANSH GOLA,BRIAN SHAW,4400.0,IN,CA,CAKZ65066514
EXTERNAL987453,CUST26725158,DULCE MARÍA VÍCTOR BENAVÍDEZ MONTES,ELIZABETH NELSON,10242.0,MX,CA,XGAX78104841
CUST60851974,EXTERNAL452515,IRA DESAI,REYNALDO NADIA ESCALANTE,760.0,CA,MX,WQMI43425418
CUST89179713,EXTERNAL983693,DAVID BARTLETT,JOANNE JONES,1097.0,CA,US,AHSM66356967
EXTERNAL226342,CUST88502105,DEBRA BAKER,DR.JOHN MURPHY,3417.0,CA,CA,SFRC45206412
CUST90266724,EXTERNAL282577,JOSHUA RICHARDS,FRANCES HORTON,65807.0,CA,US,IGHI44933882
EXTERNAL739579,CUST95706278,PÉNÉLOPE LAMBERT,LAURENT VAILLANCOURT,4298.5,CA,CA,IUCN16675417
EXTERNAL902014,CUST65425046,ISAIAH DOMINGUEZ,KELLY JONES,1895.5,CA,CA,YEUV76709252
EXTERNAL775731,CUST68147318,HERMELINDA CARMEN VIERA,REBECCA LEE,15888.0,MX,CA,HTMM55615958
EXTERNAL347346,CUST51986859,WANG YANG,KAREN HUGHES,1395.0,CA,CA,KODM86567197
EXTERNAL103114,CUST46296845,KAREN RICE,JACQUELINE LAROCQUE,5350.0,CA,CA,GKWZ36102361
EXTERNAL539827,CUST57207423,JAY PHAM,AMANDA LEWIS,20095.0,US,CA,QLQQ44488987
CUST32754615,EXTERNAL565007,YANG CHUN MEI,ANAHI BHATT,2669.0,CA,IN,TEJI92239993
EXTERNAL228733,CUST20138990,TAYLOR WALKER,FRANÇOISE LÉTOURNEAU,1010.0,US,CA,AXRJ62156150
EXTERNAL652719,CUST16708739,SARAH FIGUEROA,GRÉGOIRE BÉLAND,6063.5,US,CA,SEUC35493912
CUST48955282,CUST75991819,JEREMY WHITE,JOSE KELLY,1448.0,CA,CA,VQES93877171
CUST87578858,EXTERNAL397347,GUILLAUME DESROSIERS,GABRIEL BAXTER,5070.0,CA,CA,WUFG31885941
EXTERNAL780769,CUST78719440,ALICIA THOMAS,JACOB GOODMAN,2194.5,CA,CA,JDLL51440433
CUST90517627,CUST73793680,DR.JACKIE KRUEGER,ROBERT PATEL,1810.0,CA,CA,YQBV63421016
CUST66680015,EXTERNAL159713,DR.TARAN BALASUBRAMANIAN,DAWN BOWEN,4467.5,CA,CA,LFOS37393931
EXTERNAL819294,CUST14180600,HERBERT PERRY,INDRANS SAINI,2331.5,CA,CA,BQZK39781601
EXTERNAL413398,CUST32108059,LORI WEEKS,ANDREW WALSH,29421.0,CA,CA,CSDH79526594
CUST27255429,EXTERNAL212113,MORGAN WINTERS,DR.DENNIS MCCORMICK,1180.0,CA,CA,NNBY55667531
EXTERNAL669402,CUST68411527,CRYSTAL GONZALEZ,DYLAN GALLAGHER,2084.5,CA,CA,HVMU18177646
CUST56498366,CUST93430300,MRS. SARAH PATTERSON,KENNETH KEMP,11751.0,CA,CA,QWDX73868245
CUST86070463,EXTERNAL427307,JOSHUA FERRELL,JEREMY WILSON,1870.0,CA,CA,DPXS82283469
CUST21392001,CUST73795549,JASON MYERS JR.,DOUGLAS SANDOVAL,1016.0,CA,CA,CALK12558777
CUST36127869,EXTERNAL664052,JAMIE GREEN,TAMMY YU,1160.0,CA,CA,ZSLB58209306
CUST65382713,CUST21994463,ZOYA ROUT,TANYA GREEN,1109.0,CA,CA,TFAB55559718
EXTERNAL517555,CUST51874635,HEATHER FOX,BRIAN SALAZAR,2091.5,CA,CA,PXZV87286359
CUST75409892,CUST59996090,TEJAS BAJAJ,BRANDON GUERRA,2231.0,CA,CA,EYQV89506965
EXTERNAL737740,CUST36459557,NAUMOVA SVETLANA KIRILLOVNA,MICHAEL SMITH,9110.0,RU,CA,ITKN40016048
CUST10770585,CUST90123679,DONALD LITTLE,ING. SOFÍA SALAS,2410.0,CA,CA,XLAR34814922
CUST61153056,EXTERNAL567325,DUANE HENDERSON,MICHAEL OSBORNE,1587.0,CA,CA,SLBV29462341
EXTERNAL701887,CUST94708489,BENJAMIN SMITH,DANIEL REYNOLDS,2025.0,CA,CA,BNPE18945248
EXTERNAL405343,CUST71202788,ERIC HUNTER,MELANIE BRADLEY,8379.5,US,CA,UBIZ37677856
EXTERNAL352714,CUST93400703,JUSTIN MCGEE,ANAHITA VALA,1121.5,CA,CA,NTDT13458977
CUST28791510,CUST34271916,DR.MARIO CARTER,EDWARD SPENCER,2951.5,CA,CA,FHIO82132361
EXTERNAL373837,CUST51423713,FRAU MARIETTA MANS,DEBBIE FERRELL,2468.0,GE,CA,CLVA66142017
EXTERNAL929658,CUST54306938,JEFFREY PATEL,TIFFANY STRONG,1571.0,US,CA,RZXA35961425
EXTERNAL204583,CUST62220978,KEITH COPELAND,THOMAS CASTRO,9360.0,US,CA,XIOB44044355
EXTERNAL637634,CUST42357438,ROMIL RATTAN,NATHALIE GERMAIN,25404.5,IN,CA,RZKV77297385
CUST28118986,CUST67932674,ELENA ÓLIVER ALONZO CHAPA,GILLES GAUTHIER,1310.0,CA,CA,TVID95518329
EXTERNAL910287,CUST62054047,JASON RAMSEY,JACOB TORRES,5730.5,CA,CA,AQOM57104347
EXTERNAL198682,CUST20521460,MELISSA GOMEZ,ANIKA SINGHAL,2000.0,US,CA,RTUX33885936
CUST94452046,CUST83045811,MEGAN ROLLINS,PHILLIP BENNETT,1193.0,CA,CA,UVVB41214044
EXTERNAL713592,CUST90655235,YANG JUN,MICHEL ST-LAURENT,1416.0,CN,CA,ZFDO31182777
EXTERNAL171868,CUST30670809,LISA WHITEHEAD,MARY RAY DVM,4044.5,CA,CA,YDXJ92697971
CUST48694609,EXTERNAL641714,ZHANG JIA,KASHVI ZACHARIA,17974.0,CA,IN,LXKU26565179
CUST44652715,EXTERNAL944122,BRYAN ROBERTSON,HALEY DUNN,1384.0,CA,CA,DCAS73949194
EXTERNAL981689,CUST46194164,MATTHEW ANDERSON,MERKUSHEVA MARFA MIRONOVNA,6571.5,CA,CA,HAHA60661491
EXTERNAL533300,CUST13022889,BAI GUI ZHI,ANGELA SHELTON,7460.0,CA,CA,BEKF31598402
CUST98901965,EXTERNAL876375,MICHAEL VALDEZ,GALAKTION VJACHESLAVOVICH LIHACHEV,1028.0,CA,RU,ELKG48020105
EXTERNAL586351,CUST15745634,PATRICK BERNIER,ZARA BIR,14510.0,CA,CA,ZHQY11991893
EXTERNAL226185,CUST81199813,JADE BYRNE,HANNAH WILSON,2340.0,SA,CA,FZTM16674848
CUST45674350,EXTERNAL579387,DAVID COOLEY,JAKE MITCHELL,11368.0,CA,SA,KOVC73306934
CUST43930767,CUST72759480,SHARON CASTRO,SUMER RAM,2098.0,CA,CA,FDXO35160057
CUST78631098,CUST42554607,TRISHA DHAWAN,LORI WALLS MD,5780.0,CA,CA,SEQP10495503
EXTERNAL137801,CUST72983856,ZHANG YU,JAMES MARTIN JR.,6779.5,CN,CA,VOPO36103172
CUST88786337,EXTERNAL424016,DR.JULIETTE PICHÉ-LAPOINTE,MARÍA LUISA ARREDONDO,7830.0,CA,MX,MDRI75575366
EXTERNAL976190,CUST12533027,SAANVI BATH,LAURA HOLLAND,1517.5,CA,CA,YOMA82468038
EXTERNAL272480,CUST13048795,JENNIFER CASTRO,MARFA NILOVNA KOZLOVA,35126.0,US,CA,YHLW14555172
