,id sender,id receiver,name sender,name receiver,emt message,emt value,trxn_id,emt message emb,animalsim
343885,EXTERNAL551105,CUST19727422,TYLER STONE,JOSEPH DAVIS,kitty litter,10,PQQS21745498,,0.462016761
272818,CUST61140619,CUST57277699,TIMOTHÉE CLOUTIER-BISSON,ANGELA ALEXANDER,Puppy toys,22,ORXN89284319,,0.4616595506668091
482920,CUST67891235,CUST21996914,ZACHARY SCOTT,ERIC HILL,puppy toys,10,HLXV95375689,,0.4616595208644867
485210,CUST36081711,EXTERNAL823418,GEORGE WADE,MARCUS NIELSEN,Puppy toys,19,PYII67598020,,0.4616595208644867
120871,CUST43162131,CUST55476909,LAURIE PEREZ,SHAWN HANSON,puppy toys,20,CUYN74428995,,0.4616595208644867
355297,CUST53186453,EXTERNAL273284,FAINA ZAHAROVNA KOTOVA,CHRIS COLEMAN,Puppy toys,18,MZLG57966159,,0.4616595208644867
377741,CUST73703409,EXTERNAL124675,BERNARD BOUDREAU,MÉLANIE CHARBONNEAU-PAQUETTE,"dog food, thx",38,HGXG36407299,,0.4613381028175354
27136,EXTERNAL371776,CUST36091141,MARCEL-BERNARD DUPUIS,YANG FENG YING,zoo entry,11.5,WGIM88032387,,0.4600829780101776
195816,EXTERNAL506466,CUST11184056,MORGAN HAYES,PATRICK RACINE,Zoo entry,23,QMGN15902601,,0.4600829780101776
39039,EXTERNAL254368,CUST34082131,CHRISTOPHER BROWN,STEVEN CANTU,kitten stuff,32,MPRM94566553,,0.45847705006599426
355899,EXTERNAL561193,CUST85471069,DR.ÉMILE CARRIER,FRANÇOIS GERVAIS,Dog sitter,32,OIHH53708639,,0.4584074020385742
27584,CUST78964560,EXTERNAL411521,STEVEN UNDERWOOD,ANNA OLIVER,dog sitter,46,KJPF23556311,,0.4584074020385742
191298,CUST57342385,EXTERNAL559447,LATOYA HERNANDEZ,ALEXIS MOSS,Dog sitter,17.5,PRCD76187269,,0.4584074020385742
194095,CUST73941450,EXTERNAL709482,JACOB HUNT,RICHARD RODGERS,Dog sitter,46,XWHQ35204809,,0.4584074020385742
379429,CUST77473939,EXTERNAL492128,JENNY GARCIA,VORONOV LEON JULIANOVICH,Dog sitter,62,JQDU79550190,,0.4584074020385742
115257,CUST97219003,CUST83207624,ERIC MARSHALL,SEAN JOHNSTON,Dog sitter,38,PQQL49433884,,0.4584074020385742
482419,EXTERNAL462633,CUST60298365,TODD MURPHY,MONICA JACOBSON,dog sitter,54,MWTP51740098,,0.4584074020385742
276566,CUST41398180,EXTERNAL610309,JOSEPH CAMPBELL,SANDRA ROBBINS,Dog sitter,48,MPTQ71037616,,0.4584074020385742
437398,CUST80037872,CUST91392929,SHEN DAN,SAHIL BHATNAGAR,Dog sitter,104,SFIE95482385,,0.4584074020385742
214997,CUST30709764,EXTERNAL188688,KHUSHI DEVAN,CLAUDE GERVAIS,Dog sitter,33.5,DUQX53925704,,0.4584074020385742
260340,CUST99423954,CUST97959075,JEANNINE ARSENAULT,MARIA JOHNSON,Dog sitter,51,ENQW93726926,,0.4584074020385742
485113,CUST83625763,CUST61873262,CAROL PEREZ MD,AARON CRAWFORD,Dog sitter,96.5,KOQU15739225,,0.4584074020385742
145117,EXTERNAL729603,CUST67989575,OSCAR HAAS,PETER WELLS,Dog sitter,46,NFUJ72866250,,0.4584074020385742
6870,CUST93882475,EXTERNAL200148,CLÉMENCE JEAN,DR.REGINA PITTMAN,Dog sitter,30,UEBY56842248,,0.4584074020385742
489340,CUST18885499,EXTERNAL206493,DR.JOSHUA CHAN JR.,MR. DANIEL MARTINEZ,Dog sitter,30,CRTC43358509,,0.4584074020385742
126243,EXTERNAL556323,CUST40912348,SYLVIE FONTAINE,ANGELA HUMPHREY,Dog sitter,50,VEJA32700203,,0.4584074020385742
43263,CUST66718758,EXTERNAL970492,MICHEL FORGET,DANIEL GALVAN,Dog sitter,40,VRNN32845559,,0.4584074020385742
247140,CUST71853238,EXTERNAL524200,DR. TAMMY HALEY,UTHKARSH RAM,Dog sitter,72,JKTZ72041160,,0.4584074020385742
43186,EXTERNAL331670,CUST82756356,JEREMY EVANS,ABIGAIL DUNN,Dog sitter,63,JGJC67953325,,0.4584074020385742
155266,CUST72469886,CUST99674307,LEAH SANCHEZ,GABRIELLE BLOUIN,Dog sitter,27.5,XGYE46763418,,0.4584074020385742
286003,EXTERNAL443081,CUST85002909,DR.MATTHEW WILLIAMS,SANDRA PARSONS,Dog sitter,50,MKSA83718246,,0.4584074020385742
314352,EXTERNAL325709,CUST11990834,MR. STEPHEN BROWN,JULIE GARCIA,Dog sitter,40.5,TNYE29613061,,0.4584074020385742
42196,CUST73805736,EXTERNAL873785,ÉMILE MOREAU,SOFON EVSTIGNEEVICH KNJAZEV,Dog sitter,47.5,TOHU35013892,,0.4584074020385742
62713,CUST61643772,CUST12232472,TRACI SCHMIDT,LI YU,Dog sitter,35,IYWD36953307,,0.4584074020385742
181493,CUST31852015,EXTERNAL291063,LI LI,AARON BROWN,Dog sitter,30,GOBU82186612,,0.4584074020385742
342790,CUST50759222,EXTERNAL119968,DR.DONALD HALL,AMY TAYLOR,Dog sitter,25,NAWM57521176,,0.4584074020385742
183776,CUST31923888,CUST20921146,AUSTIN JOHNSON,DR.ANDREW DAWSON,Dog sitter,20,ZJTS97942950,,0.4584074020385742
39400,CUST61332901,CUST22759951,DR.ROGER JONES,ASHLEY MILLER,Dog sitter,40,QCNL39035685,,0.4584074020385742
469425,CUST30931535,CUST63981209,BRANDI TODD,BRANDY SMITH,Dog sitter,44,DTCE94087953,,0.45840737223625183
128147,CUST84858138,EXTERNAL365188,PAULA WHITE,STEVEN GARCIA,dog sitter,21,KXTE87979991,,0.45840737223625183
349672,EXTERNAL447980,CUST71176154,JEFFREY MCKINNEY,DR.DOROFEEVA KIRA EDUARDOVNA,Dog sitter,51,JEZQ96191799,,0.45840737223625183
439774,CUST45455395,CUST64287587,KAYLA EVANS,VIVAAN KIBE,Dog sitter,49,FPBD86131758,,0.45840737223625183
262252,EXTERNAL716730,CUST65587705,ONUFRIJ TERENT'EVICH NAZAROV,ISABELLA SCHULTZ,dog sitter,35.5,UEFV52574073,,0.45840737223625183
254946,CUST81836018,CUST15693856,MITCHELL JACKSON,BENJAMIN VARGAS,Dog sitter,32,MMEI47144377,,0.45840737223625183
141224,CUST84427097,CUST44791969,CHARLES DUDLEY,LINDA MCCANN,Dog sitter,64,DSOA45290219,,0.45840737223625183
110885,CUST63401846,CUST12611396,CHRISTINE BRIGGS,AGAF'JA ANATOL'EVNA SUBBOTINA,Dog sitter,72,BSLP24892725,,0.45840737223625183
79235,EXTERNAL446420,CUST64517520,VÉRONIQUE DUPUIS,SU GUI FANG,Dog sitter,54,MYXB57754508,,0.45840737223625183
230246,EXTERNAL908449,CUST75033946,THERESA RODRIGUEZ,ANAY VARGHESE,dog sitter,20,KUSH32070977,,0.45840737223625183
312901,CUST68036782,CUST67156400,BRAD MARTIN,HUO WEN,dog sitter,30,TGTJ74726770,,0.45840737223625183
234082,CUST98730697,CUST86367585,DR.PATRICIA MERRITT,DENIS BISSON,Dog sitter,96,EWCN95593584,,0.45840737223625183
225937,CUST50945794,CUST84326754,BETHANY HILL,DARSHIT SONI,Dog sitter,29,IITS91383695,,0.45840737223625183
396136,CUST63319112,EXTERNAL455085,BOB CLAYTON,BRANDY HOLDEN,Flea collar,0,NHEK73103211,,0.4574386775493622
279220,CUST90654397,CUST39630395,JOSEPH DROUIN,JOHN SHAFFER,Pet sitting while you were away,26,XKTL91709998,,0.45662662386894226
20392,EXTERNAL513186,CUST46383231,JENNIFER AUSTIN,LAETITIA DESCHÊNES,Car,200,UNQI36899299,,0.45571285486221313
396471,EXTERNAL204323,CUST71505527,DANIEL PAQUETTE,PIERRE PROULX-DION,Zoo tix,15,VHYC83591740,,0.4555485248565674
483293,CUST19078505,CUST98038138,QIU GUI RONG,DR.ALBERT PRICE,Zoo tix,64,ZGZI26920077,,0.4555485248565674
371105,CUST69901287,EXTERNAL164362,ANDREW RODRIGUEZ,SUN YING,Zoo tix,33,KFSU53573034,,0.4555485248565674
283130,CUST14280145,EXTERNAL985825,ROBERT BREWER,ALLEN GUTIERREZ,Zoo tix,39,LVIJ88281601,,0.4555484652519226
59686,CUST29961765,CUST81283265,PAMELA JOHNSON,DONNA HERNANDEZ,Zoo tix,26,PKED13259010,,0.4555484652519226
494263,CUST24775835,EXTERNAL532969,SIMONE BÉLANGER,ZACHARIE HARVEY,"Pet food, thnks",17,CSGS56545898,,0.4517851769924164
382017,CUST93882475,CUST57519345,CLÉMENCE JEAN,WHITNEY DAVIS,"Pet food, thnks",34,CUIR95849346,,0.4517851769924164
240254,EXTERNAL138890,CUST62398887,GLENN JONES,BENJAMIN THOMAS,Veterinary bill,98,XGSG63697203,,0.4503627121448517
395111,EXTERNAL280736,CUST33262651,DR.KAITLYN BULLOCK,LI XIAO HONG,cash for dog,52.5,CQSQ62802337,,0.45032069087028503
429830,CUST70745543,CUST71578183,WILLIAM ELLIS,JADE GALLEGOS,"dog food, thnks",22.5,FEPN84240413,,0.4469371736049652
295212,EXTERNAL327371,CUST78441482,ELISEEVA EKATERINA NILOVNA,AURELIO VÁSQUEZ,New toy,22,SNDW76553670,,0.44647881388664246
187395,EXTERNAL422509,CUST10929985,BRANDON WALKER,SAMANTHA BELL,"Pet food, Thxs",20,DAES55666429,,0.44640403985977173
68168,CUST13316799,CUST70977942,JOANN BERRY,LUCAS-NICOLAS GIGUÈRE,For my beautiful bird,3245,JATA51813366,,0.4436928629875183
418487,EXTERNAL454131,CUST31203996,JESSICA MORGAN,MICHELLE BURNS,"Vet charge, Rex",99,ILSN36742463,,0.4435410499572754
287645,CUST80874558,CUST52611823,HÉLÈNE BÉRUBÉ,MARGUERITE LEMAY,Petsmart,58,VKHM80560733,,0.44298306107521057
63375,CUST96507160,CUST81442463,DR.DAVID COOK,DR.MARCUS THOMAS,Pet food half,27.5,UMCS47331816,,0.4428612291812897
206152,CUST86116030,CUST24217964,FRÉDÉRIC ROBERGE,DR.JEREMY MICHAEL,"puppy food, my turn",25,WEGI43206091,,0.44247114658355713
99737,EXTERNAL490779,CUST15835000,HEATHER REESE,NATHAN ELLIS,"hot dog, lol",4,SUTP52901701,,0.4400351643562317
215437,CUST44868639,EXTERNAL217401,ROCÍO NELLY FLORES,JIYA MANNE,"Pet sitter, thanks",0,VNVE48049589,,0.4389728009700775
457833,EXTERNAL571873,CUST48240850,CODY CONLEY,MICHAEL NELSON,"Pet sitter, thanks",24,NAAN65870083,,0.4389728009700775
361443,CUST97990758,CUST49993539,CHRISTOPHER TAYLOR,FEDOSEEVA ANNA ARTEMOVNA,"Pet sitter, thx",0,QMKH74589633,,0.4385867714881897
359364,EXTERNAL577192,CUST33493285,SARAH LAMOUREUX,JOAN JOHNSTON,Your half of our pet’s vet bill,72.5,VFQO49101981,,0.43800923228263855
395687,CUST33411698,EXTERNAL746840,BENJAMIN ALEXANDER,MICHAEL PORTER,Paying for the pet food,20,SSKB40273886,,0.43684205412864685
315286,EXTERNAL988753,CUST38220964,TIMOTHY REESE,PATRICIA ÓSCAR GUEVARA BARRIOS,Vet bill,176,GGPS67904107,,0.4367540776729584
96555,CUST65770199,EXTERNAL326030,MAMONTOVA PELAGEJA FELIKSOVNA,MATTHEW RAMIREZ,Vet bill,150,YDTJ77039457,,0.4367540776729584
164542,EXTERNAL137984,CUST83243855,DR.JENNY TANNER,JAMES PACE,Vet bill,101,HIQH99696352,,0.4367540776729584
163831,CUST37755370,CUST99338999,DR.LINDSAY HOOVER,ERIC GUTIERREZ,Vet bill,149,XAMR22136233,,0.4367540776729584
313626,CUST47797504,CUST41668814,PHILIPPE LABONTÉ,KYLE MENDOZA,Vet bill,200,NOIZ78455070,,0.4367540776729584
462148,EXTERNAL796931,CUST98248294,LAURA SANTIAGO,MICHAEL WRIGHT,Vet bill,120,XKYM46044238,,0.4367540776729584
168254,EXTERNAL654321,CUST54458295,KARA TURNER,BRIAN SCHMIDT,vet bill,98,PRPI58495421,,0.4367540776729584
37813,CUST97988484,CUST64047081,KRISTINE ROBBINS,NATHALIE SIROIS,Vet bill,200,GNSE43898138,,0.4367540776729584
297635,EXTERNAL900349,CUST88992083,RICHARD ST-JEAN,DEVIN REILLY,Vet bill,204,GCVM97622449,,0.4367540776729584
443623,CUST43172235,CUST73951222,ÉMILE OUELLET-BOLDUC,VANESSA PEREZ,vet bill,95,BCYX51236413,,0.4367540776729584
286495,EXTERNAL360201,CUST52480836,PAMELA FISCHER,EILEEN MCCULLOUGH,Vet bill,74,WJUD46945676,,0.4367540776729584
85542,EXTERNAL922115,CUST91467269,KIMBERLY WHITE,CHRISTOPHER BERRY,Vet bill,118.5,ZPLK30905135,,0.4367540776729584
84393,CUST28551698,EXTERNAL995497,NICHOLAS WILLIAMS,MICHELLE MORRIS,Vet bill,199,LPAO57867391,,0.4367540776729584
48336,CUST92491092,CUST51837077,STEVEN MACK,MARK LAWSON,Vet bill,198,OWAT51177954,,0.4367540776729584
278660,EXTERNAL946353,CUST82148601,BÉATRICE LÉTOURNEAU,MICHEL BERGERON,Vet bill,100,EFOR22631836,,0.4367540776729584
81866,EXTERNAL863171,CUST48053474,ANDREW RILEY,JENNIFER GOLDEN,Vet bill,78,LGZB95482471,,0.4367540776729584
270813,EXTERNAL915871,CUST58316173,DR.JERRY JOHNSON,DR.ZHANG YANG,Vet bill,96.5,KZGH58103949,,0.4367540776729584
417123,EXTERNAL311519,CUST32176518,NATALIE ROMERO,SHEILA THOMAS,Vet bill,120,AOEY53628831,,0.4367540776729584
223396,CUST70499808,CUST43894718,DUANE CARRILLO IV,JODY SNYDER,vet bill,124,YRPZ44149384,,0.4367540776729584
227663,EXTERNAL494539,CUST87471292,BRUCE LANDRY,AMANDA WILSON,Vet bill,100,THBT75329231,,0.4367540776729584
246126,CUST26172203,CUST59000995,MELISSA PATTERSON,PATRICIA DUNN,Vet bill,86,PRCL49264936,,0.4367540776729584
170165,CUST79403651,CUST42079457,CÉCILE HARVEY,JUSTIN JAMES,Vet bill,120,VOMK72884748,,0.4367540776729584
394296,CUST43239780,CUST91191246,JOSHUA OCONNOR,MIHEEV DEM'JAN AVER'JANOVICH,vet bill,154.5,BIYE64780114,,0.4367540776729584
89358,CUST70114786,CUST96201122,JOSE MIDDLETON,VANESSA FONTAINE,Vet bill,80,OAXB25720568,,0.4367540776729584
118618,EXTERNAL356644,CUST80506710,JANET PAGE,JULIE LAMBERT,Vet bill,124,DRFN48069751,,0.4367540776729584
143137,EXTERNAL198137,CUST61982869,ROMIL SAHOTA,FELICIA COLEMAN,Vet bill,150,VZQL14981847,,0.4367540776729584
455624,EXTERNAL349941,CUST13958987,LI LIU,DAVID CLARK,Vet bill,94,POEY30730141,,0.4367540776729584
455279,CUST29598456,EXTERNAL699521,STUART CAMPBELL,DR.SAMUEL COUTURE,Vet bill,97,SUGG65991394,,0.4367540776729584
126357,EXTERNAL602543,CUST71867480,RITA ORTIZ,DR.GILBERT DELISLE,Vet bill,116,VWES22042242,,0.4367540776729584
113125,EXTERNAL666902,CUST98360428,ROBERT STEIN,RICHARD-BENJAMIN VILLENEUVE,Vet bill,151,NRXK34342315,,0.4367540776729584
82592,EXTERNAL410710,CUST26942256,MARY BOYD,MICHAEL CLARK,Vet bill,204,KRBT74702006,,0.436754048
380656,CUST72705080,EXTERNAL186266,WAYNE JONES,SAMAIRA MALLICK,Vet bill,247,BXWW68402786,,0.436754048
169615,EXTERNAL140431,CUST77430249,ÉLISE TURGEON,BARBARA JACKSON,Vet bill,203,ZRHX25855075,,0.4367539882659912
478415,CUST44512098,EXTERNAL532835,XAVIER JONES,VICTORIA CARR,Vet bill,84,BPMQ13479508,,0.4367539882659912
125622,CUST53114683,CUST98003755,DOUGLAS HOUSTON,TODD TURNER,Vet bill,102,ELFW86157035,,0.4367539882659912
352770,EXTERNAL784596,CUST11820228,LUC LAPOINTE,DR.MARY RILEY,Vet bill,197,EJXD43807176,,0.4367539882659912
268471,EXTERNAL720284,CUST60382311,STEPHANIE COX,CHRISTINA WHITAKER,Vet bill,90,LOBB63076268,,0.4367539882659912
18087,EXTERNAL780347,CUST16456829,DARREN HARRISON,DR.LINDA LOPEZ,Vet bill,152,PLMB52110927,,0.4367539882659912
154162,EXTERNAL299835,CUST28910537,CLAIRE LEBEL,WU HONG MEI,Vet bill,98,VJQF36516809,,0.4367539882659912
155322,CUST16672400,EXTERNAL363018,ANDREW MASON,DR.JACOB FRY,Vet bill,82,BIBZ34634293,,0.4367539882659912
173798,CUST74906199,EXTERNAL680898,PAULA FREEMAN,BENJAMIN LABRECQUE-LARIVIÈRE,Vet bill,88,YPPH79692697,,0.4367539882659912
457586,CUST38001741,CUST72355801,LINDSEY CASTILLO,ROBIN STONE,Vet bill,250,BLEQ68491176,,0.4367539882659912
279641,CUST36766702,CUST55156710,REBECCA CHANG,AMY MILLER,Vet bill,202,FSDP35023620,,0.4367539882659912
458915,CUST21866828,CUST85575882,CHASE HARRISON MD,FRANÇOISE BÉLAND,Vet bill,89,GEFK75142763,,0.4367539882659912
321746,CUST65355683,EXTERNAL450208,VERONICA WANG,FRANK WILLIAMS,Vet bill,150,ZOFH32126870,,0.4367539882659912
262408,EXTERNAL447021,CUST41343915,HEATHER STONE,IND.CLAIRE HICKS,Vet bill,145,ZVXQ77854869,,0.4367539882659912
250097,CUST48686890,CUST72467755,KATHLEEN JONES,SHRAY CHOUDHRY,Vet bill,93,MXSI85072938,,0.4367539882659912
252384,CUST17308186,CUST57820153,PATRICIA BOUTIN,RACHEL BROWN,Vet bill,201.5,TSQF35539363,,0.4367539882659912
254620,EXTERNAL250032,CUST69325842,DR.SR(A). FEDERICO APARICIO,DR.ANDREW WILSON,Vet bill,154,QVZF96364662,,0.4367539882659912
11041,CUST68251363,EXTERNAL541947,HE HUI,DIVYANSH BAJAJ,Vet bill,90,QETJ94189190,,0.4367539882659912
276772,EXTERNAL471419,CUST28693225,BRUCE THOMAS,JEFFREY GARNER,Vet bill,121,DUPS40349255,,0.4367539882659912
332515,CUST19549111,EXTERNAL893806,DAVID BARTLETT,BRIAN MOORE,Vet bill,76,EIPJ55433891,,0.4367539882659912
8903,CUST70847736,CUST33819565,JEREMY HARRIS,TONI STEVENS,Vet bill,120,VRXA40833829,,0.4367539882659912
206270,EXTERNAL203113,CUST29577535,MS. SHERRY ADAMS,TIMOTHÉE BLOUIN,Vet bill,85,BIDX93019595,,0.4367539882659912
257087,CUST65639279,CUST81289062,IND.MEGAN MCBRIDE,ANGELA DUKE,Vet bill,150,PSIP88009105,,0.4367539882659912
372797,CUST36594693,EXTERNAL405505,RYAN OLSON,MELISSA RASMUSSEN,Vet bill,100,NVZC50219349,,0.4367539882659912
95175,CUST99290244,CUST56798213,ROBERT MARTIN,REBECCA ROSE,vet bill,150,BYXZ75422806,,0.4367539882659912
93757,CUST67503864,EXTERNAL773175,LAURENCE GERMAIN,TROY HALL,Vet bill,198,FVEM80874821,,0.4367539882659912
391390,CUST22326335,CUST97810269,TRAVIS KELLY,BRIAN PHILLIPS,Vet bill,73.5,NRZR79398668,,0.4367539882659912
392612,EXTERNAL413024,CUST80227126,DANIEL THOMPSON DDS,DAWN WINTERS,Vet bill,124.5,DMLD29816935,,0.4367539882659912
95953,CUST54008763,CUST32421002,DR.MARY NIELSEN,DIANE BROWN,Vet bill,145,MFHZ78513513,,0.4367539882659912
103052,CUST74981871,EXTERNAL489144,SAMUEL MCNEIL,PÉNÉLOPE CARRIER,Vet bill,200,DZKB76416720,,0.4367539882659912
111761,CUST91266512,CUST83412314,CÉCILE LALIBERTÉ,LIU BO,Vet bill,147,WXZH66009306,,0.4367539882659912
397140,EXTERNAL472464,CUST98426715,WILLIAM WONG,RYAN BISHOP,Vet bill,122,VPSD28410354,,0.4367539882659912
367264,CUST32745727,CUST16870073,KISMAT KARAN,COURTNEY LARSON,vet bill,197,WXPA24767393,,0.4367539882659912
369636,EXTERNAL269259,CUST67965933,RHEA SANKAR,RAYMOND HALE,Vet bill,201,EWLZ46223393,,0.4367539882659912
93964,CUST34342097,CUST43290195,JASMINE DICKERSON,AKSENOV FILIPP GEORGIEVICH,Vet bill,125,ZLHI32725978,,0.4367539882659912
48723,CUST97572165,EXTERNAL982366,NIU GUI XIANG,MICHAEL MILLER,Vet bill,200,LSYT26705983,,0.4367539882659912
411293,EXTERNAL107190,CUST74120179,JASMINE LEWIS,IJA ASKOL'DOVNA SCHERBAKOVA,vet bill,150,ZTLT97989534,,0.4367539882659912
401302,CUST77779918,CUST60098288,DANIEL JONES,PETER SEXTON,Vet bill,66.5,MEDB90351655,,0.4367539882659912
51882,CUST96915568,CUST49146073,PHILIPPE TRUDEL,ALEX DIONNE,Vet bill,146,BNJA83524318,,0.4367539882659912
60241,EXTERNAL436477,CUST78245983,DR.ALEXANDER MARQUEZ,DR.ISHITA GARDE,Vet bill,103,OCCH36352905,,0.4367539882659912
371611,CUST83800370,CUST69846948,VICTORIA TORRES,JASMINE ONEAL,Vet bill,67.5,NVAR12027281,,0.4367539882659912
120820,CUST23292585,CUST86782692,REBECCA ADKINS,DR.SHANE ESCOBAR,Vet bill,199,ANQT88018883,,0.4367539882659912
449260,EXTERNAL946207,CUST42249430,KRISTEN HOLT,DR.CÉLINE ST-JEAN-JEAN,Vet bill,79,BKBP49396754,,0.4367539882659912
439528,CUST52779986,CUST72044308,PU LONG,JOSEPH MAXWELL,Vet bill,60,LMOP33952444,,0.4367539882659912
479552,EXTERNAL920416,CUST83905631,KEVIN RICHARDSON,DR.KYLE HOWARD,Dog walker $,23,JQFE26225551,,0.43629518151283264
436849,CUST10740582,EXTERNAL812830,DR.ADAM RICHARDS,JULIEN MARCHAND-POTVIN,Dog walker $,20,UGUU44283850,,0.43629512190818787
487755,CUST23202265,EXTERNAL375242,SUZANNE COOPER,ANNA MCDONALD,Pet deposit,200,EGSA58664392,,0.4361639618873596
140806,CUST49824186,CUST93065687,RANDALL SCHULTZ,DANIEL AUGER,Cat food,25,WLVR11907515,,0.4353961646556854
448277,EXTERNAL428473,CUST33201258,SOPHIE GENDRON-THERRIEN,HEATHER HERRERA,cat food,18,VQJR18814927,,0.4353961646556854
505577,EXTERNAL273902,CUST97101819,JON GARRETT,LISA TAYLOR,Cat food,22,FHAQ86983654,,0.4353961646556854
52967,EXTERNAL952638,CUST20947149,CAITLIN BROWN,JESSICA WALLACE,cat food,7,GYPI21987807,,0.4353961646556854
272740,CUST28444583,CUST14027777,DANNY LE,IND.MARIE AUGER,Cat food,17,INNU60137403,,0.4353961646556854
57108,CUST87741649,CUST76043348,KRISTEN HOLMES,DENNIS HILL,cat food,9,JEBY21388457,,0.43539610505104065
355316,CUST62825336,CUST24247181,VIRGINIA BARNES,WEI HUA,Cat food,21,BGRR63651612,,0.43539610505104065
127830,CUST85967204,EXTERNAL656523,CATHERINE HENDERSON,ZOU FAN,Cat food,5,PUWS13232372,,0.43539610505104065
397827,CUST69369910,CUST57454339,DR.RAPHAËL BEAUDRY,DR.CONNOR SMITH,"Pet sitter, half",13,TUHP33664309,,0.43433311581611633
460814,CUST40260932,CUST77807942,SOLEDAD GRANADOS,JANICE STEVENS,Paying you back for the dog food,16,DISC98121176,,0.4341132342815399
380758,CUST73095246,CUST83827116,LUC PERREAULT,WILLIAM HUGHES,for dog sitter,18,FXTI65893290,,0.43340641260147095
344049,CUST90978216,EXTERNAL763671,ZACHARY SANCHEZ,MONIQUE GIGUÈRE-TANGUAY,for dog sitter,40,BABR45367109,,0.43340635299682617
63459,CUST15583301,CUST81315714,REBECCA JOHNSON,DR.DENIS LECLERC,feed the cat,19,EVIQ90411670,,0.433167428
131368,EXTERNAL899783,CUST66128576,OLIVIER GRAVEL,MARIA JENKINS,Cat-sitting,19,RMFG92338699,,0.43262675404548645
196456,CUST71991455,CUST43993783,DR.MELISSA KNAPP,LIU YU,Fish tank,95,OYMP83768737,,0.43121922
395892,EXTERNAL861043,CUST72703348,GÉRARD-HUGUES NGUYEN,CHARLENE CASEY,Pet sitting. Thanks!,20,THGF97488076,,0.43119099736213684
109235,CUST64693232,EXTERNAL546599,AMBER SIMMONS,MICHAEL VILLEGAS,"Pet food, fido",34.5,ZBCQ98229238,,0.4308432638645172
170171,CUST41532140,CUST16761631,MATTHEW MCCOY,EILEEN TORRES,Eats,19.5,KQVB38169742,,0.4304978549480438
93695,CUST88534901,EXTERNAL559234,DR.ANAHITA RAMASWAMY,AMBER MOORE,Pet groom,0,TTMZ12133476,,0.42902007699012756
319169,EXTERNAL259244,CUST92405653,STEVE GONZALEZ,GRACE HALL,For the cats,34,QZMS33818662,,0.4289694130420685
53616,CUST81459591,CUST79989064,PHILLIP KLEIN,JÉRÔME BOUTIN,Took dog 2 vet,76.5,WYIP84146648,,0.4286891222000122
69443,CUST60368259,EXTERNAL844801,JULIE YOUNG,PATRICIA LOPEZ,"Pet sit, thnx",50,WCBZ59707078,,0.4285902678966522
276426,CUST28725856,CUST80886937,ODETTE LEBEL,BRIAN GREEN,Pet food for the week,20,IMAS12374362,,0.4280906915664673
285524,CUST49625622,CUST79680070,ELIZABETH HOOD,IND.MORGAN MARTINEZ,"For the cat, meow",10,GITI54130024,,0.42790088057518005
186866,CUST29052725,CUST70651807,ARMANDO POLANCO,DR.AURORE LAUZON-BRASSARD,paying u back for the dog food,23.5,BDWZ49355570,,0.427524596
216322,CUST89335657,CUST19629462,DONALD MORALES,JEREMIAH BAKER,Zoo day,24,JMIS42811407,,0.42718741297721863
294921,CUST24035625,CUST22496592,DR.HEATHER WHEELER,WILLIAM MCINTOSH,Lion mane dog costume for Halloween,17,KQYG68817642,,0.4254133701324463
137299,CUST49508704,EXTERNAL961941,VICTORIA MCKEE,ASHLEY GONZALEZ,Game,60,WUIW85560067,,0.42499199509620667
243951,CUST36950695,EXTERNAL731271,ERICA SMITH,JING SHU HUA,Game,40,SUJP66716715,,0.4249919652938843
472900,CUST53589298,CUST65384764,KERRY PETERSEN,HUANG LIU,Game,58,HNGV78709023,,0.4249919652938843
93707,CUST98907994,CUST38134270,BRETT BAKER,KASHVI BALI,TV,296,KXHO13234104,,0.42280516028404236
410944,CUST78633455,CUST28433852,FRÉDÉRIQUE HAMEL,CRAIG TUCKER,Paid the vet for you,116,XZAJ62842825,,0.4210098385810852
446079,CUST79066111,EXTERNAL711313,JEAN NGUYEN,BRANDY VASQUEZ,Food for Cat,16.5,YGUZ58521106,,0.4208541214466095
150731,EXTERNAL318047,CUST42500765,RONALD SUAREZ,BRANDON ANDERSON,Kitty treats,7.5,DPKD64500348,,0.4208182990550995
30509,CUST35416719,CUST70286672,HE PING,SCOTT WHITEHEAD,Fox Terrier dog-sitting,49,VXJE49243600,,0.4200146794319153
121175,CUST80060718,CUST61691674,JENNA THOMPSON,JENNIFER POTTER,4 dog food,24.5,QTOF80622948,,0.4176160991191864
244473,CUST60793821,CUST88974527,SHELLEY ROBERSON,PAUL CHAPMAN,petorl,64,OHKW34111937,,0.41739073395729065
417833,EXTERNAL211270,CUST51934291,MARTIN DION,DAVID BRYANT,Pet groomer,24,GRJH21739694,,0.416675866
479764,CUST66686316,EXTERNAL283166,JESSICA MOORE DVM,DR.BERNARD POULIN,Cat sittin,47,SRGF35403676,,0.41652971506118774
307604,CUST12838818,EXTERNAL825083,JOHN GARRETT,GINA CHOI,Water,24,YFXV83450839,,0.4161730706691742
279324,EXTERNAL875284,CUST29328730,ALEX MOORE,FRÉDÉRIC AUDET,Repayment for the unexpected pet sitting,26,RULJ77478160,,0.4159184396266937
107808,EXTERNAL912148,CUST21891829,JAMIE RICE,VICTORIA BARRETT,"vets, thks",204,DWOP86798287,,0.4148480296134949
